"","stealTrial","earnTrial","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","instr_response.keys","instr_response.rt","key_resp_2.keys","key_resp_2.rt","introKey.keys","introKey.rt","Trial.Start","Trial.Start.Wall","choiceResponse.keys","choiceResponse.rt","choiceType","Trial.End","Trial.End.Wall","nKeyPress","gamePressTimes","riskDisplaySide","session","participant","frameRate","expName","date","type","X","stealTrial","earnTrial","trials_thisRepN","trials_thisTrialN","trials_thisN","trials_thisIndex","instr_response_keys","instr_response_rt","key_resp_2_keys","key_resp_2_rt","introKey_keys","introKey_rt","Trial_Start","Trial_Start_Wall","choiceResponse_keys","choiceResponse_rt","choiceType","Trial_End","Trial_End_Wall","nKeyPress","gamePressTimes","riskDisplaySide","session","participant","frameRate","expName","date","type","PressTime_1","PressTime_2","PressTime_3","PressTime_4","PressTime_5","PressTime_6","PressTime_7","PressTime_8","PressTime_9","PressTime_10","PressTime_11","PressTime_12","PressTime_13","PressTime_14","PressTime_15","PressTime_16","PressTime_1_Diff","PressTime_2_Diff","PressTime_3_Diff","PressTime_4_Diff","PressTime_5_Diff","PressTime_6_Diff","PressTime_7_Diff","PressTime_8_Diff","PressTime_9_Diff","PressTime_10_Diff","PressTime_11_Diff","PressTime_12_Diff","PressTime_13_Diff","PressTime_14_Diff","PressTime_15_Diff","PressTime_16_Diff","PressTimeDiffMean"
"170",50.39,33.59,0,75,75,45,"",NA,"",NA,"",NA,1290.27928996,"Wed Dec  9 12:31:50 2015",0,0.384767055511,"bank",1294.17119694,"Wed Dec  9 12:31:54 2015",10,"[1291.4952619075775, 1291.6956949234009, 1291.8461258411407, 1292.0167288780212, 1292.163361787796, 1292.4883198738098, 1292.6712329387665, 1292.8816368579865, 1293.0152609348297, 1293.1584248542786]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,50.39,33.59,0,75,75,45,NA,NA,NA,NA,NA,NA,1290.27929,"Wed Dec  9 12:31:50 2015",0,0.384767056,"bank",1294.171197,"Wed Dec  9 12:31:54 2015",10,"[1291.4952619075775, 1291.6956949234009, 1291.8461258411407, 1292.0167288780212, 1292.163361787796, 1292.4883198738098, 1292.6712329387665, 1292.8816368579865, 1293.0152609348297, 1293.1584248542786]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1290.27929,1291.495262,1291.695695,1291.846126,1292.016729,1292.163362,1292.48832,1292.671233,1292.881637,1293.015261,1293.158425,NA,NA,NA,NA,NA,NA,1.215971948,0.200433016,0.150430918,0.170603037,0.14663291,0.324958086,0.182913065,0.210403919,0.133624077,0.143163919,NA,NA,NA,NA,NA,0.287913489
"171",28.34,25.76,0,76,76,22,"",NA,"",NA,"",NA,1294.17183995,"Wed Dec  9 12:31:54 2015",1,0.317989826202,"bank",1297.74235678,"Wed Dec  9 12:31:57 2015",11,"[1295.3124687671661, 1295.4704358577728, 1295.6407809257507, 1295.8211319446564, 1295.9747369289398, 1296.1551928520203, 1296.278904914856, 1296.439467906952, 1296.589460849762, 1296.7263078689575, 1296.863793849945]","right",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,28.34,25.76,0,76,76,22,NA,NA,NA,NA,NA,NA,1294.17184,"Wed Dec  9 12:31:54 2015",1,0.317989826,"bank",1297.742357,"Wed Dec  9 12:31:57 2015",11,"[1295.3124687671661, 1295.4704358577728, 1295.6407809257507, 1295.8211319446564, 1295.9747369289398, 1296.1551928520203, 1296.278904914856, 1296.439467906952, 1296.589460849762, 1296.7263078689575, 1296.863793849945]","right",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1294.17184,1295.312469,1295.470436,1295.640781,1295.821132,1295.974737,1296.155193,1296.278905,1296.439468,1296.589461,1296.726308,1296.863794,NA,NA,NA,NA,NA,1.140628817,0.157967091,0.170345068,0.180351019,0.153604984,0.180455923,0.123712063,0.160562992,0.149992943,0.136847019,0.137485981,NA,NA,NA,NA,0.244723082
"172",56.11,37.41,0,77,77,35,"",NA,"",NA,"",NA,1297.74299598,"Wed Dec  9 12:31:57 2015",0,0.117387056351,"bank",1301.33637691,"Wed Dec  9 12:32:01 2015",10,"[1298.7340297698975, 1298.9111478328705, 1299.0947768688202, 1299.2484228610992, 1299.4121448993683, 1299.6859829425812, 1299.870186805725, 1300.0300979614258, 1300.1971278190613, 1300.330754995346]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,56.11,37.41,0,77,77,35,NA,NA,NA,NA,NA,NA,1297.742996,"Wed Dec  9 12:31:57 2015",0,0.117387056,"bank",1301.336377,"Wed Dec  9 12:32:01 2015",10,"[1298.7340297698975, 1298.9111478328705, 1299.0947768688202, 1299.2484228610992, 1299.4121448993683, 1299.6859829425812, 1299.870186805725, 1300.0300979614258, 1300.1971278190613, 1300.330754995346]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1297.742996,1298.73403,1298.911148,1299.094777,1299.248423,1299.412145,1299.685983,1299.870187,1300.030098,1300.197128,1300.330755,NA,NA,NA,NA,NA,NA,0.99103379,0.177118063,0.183629036,0.153645992,0.163722038,0.273838043,0.184203863,0.159911156,0.167029858,0.133627176,NA,NA,NA,NA,NA,0.258775902
"173",58.22,29.11,0,78,78,68,"",NA,"",NA,"",NA,1301.33701777,"Wed Dec  9 12:32:01 2015",0,0.285535097122,"bank",1304.99098778,"Wed Dec  9 12:32:04 2015",11,"[1302.5023069381714, 1302.6725318431854, 1302.839371919632, 1303.0232517719269, 1303.203540802002, 1303.353913784027, 1303.5041809082031, 1303.6712307929993, 1303.8246738910675, 1303.9762918949127, 1304.1389319896698]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,58.22,29.11,0,78,78,68,NA,NA,NA,NA,NA,NA,1301.337018,"Wed Dec  9 12:32:01 2015",0,0.285535097,"bank",1304.990988,"Wed Dec  9 12:32:04 2015",11,"[1302.5023069381714, 1302.6725318431854, 1302.839371919632, 1303.0232517719269, 1303.203540802002, 1303.353913784027, 1303.5041809082031, 1303.6712307929993, 1303.8246738910675, 1303.9762918949127, 1304.1389319896698]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1301.337018,1302.502307,1302.672532,1302.839372,1303.023252,1303.203541,1303.353914,1303.504181,1303.671231,1303.824674,1303.976292,1304.138932,NA,NA,NA,NA,NA,1.165289168,0.170224905,0.166840076,0.183879852,0.18028903,0.150372982,0.150267124,0.167049885,0.153443098,0.151618004,0.162640095,NA,NA,NA,NA,0.254719475
"174",21.48,19.53,0,79,79,21,"",NA,"",NA,"",NA,1304.99162483,"Wed Dec  9 12:32:04 2015",0,0.835688829422,"bank",1309.21665883,"Wed Dec  9 12:32:09 2015",11,"[1306.7778117656708, 1306.9115328788757, 1307.085650920868, 1307.2456738948822, 1307.3958089351654, 1307.5896887779236, 1307.7203059196472, 1307.8539838790894, 1308.047197818756, 1308.2142078876495, 1308.3511908054352]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,21.48,19.53,0,79,79,21,NA,NA,NA,NA,NA,NA,1304.991625,"Wed Dec  9 12:32:04 2015",0,0.835688829,"bank",1309.216659,"Wed Dec  9 12:32:09 2015",11,"[1306.7778117656708, 1306.9115328788757, 1307.085650920868, 1307.2456738948822, 1307.3958089351654, 1307.5896887779236, 1307.7203059196472, 1307.8539838790894, 1308.047197818756, 1308.2142078876495, 1308.3511908054352]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1304.991625,1306.777812,1306.911533,1307.085651,1307.245674,1307.395809,1307.589689,1307.720306,1307.853984,1308.047198,1308.214208,1308.351191,NA,NA,NA,NA,NA,1.786186936,0.133721113,0.174118042,0.160022974,0.15013504,0.193879843,0.130617142,0.133677959,0.19321394,0.167010069,0.136982918,NA,NA,NA,NA,0.305415089
"175",69.64,38.69,0,80,80,60,"",NA,"",NA,"",NA,1309.21729398,"Wed Dec  9 12:32:09 2015",1,0.201084136963,"bank",1312.69074583,"Wed Dec  9 12:32:12 2015",11,"[1310.2518618106842, 1310.4189188480377, 1310.5692219734192, 1310.719622850418, 1310.8866658210754, 1311.0368897914886, 1311.207458972931, 1311.374048948288, 1311.5380008220673, 1311.6883358955383, 1311.8386738300323]","right",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,69.64,38.69,0,80,80,60,NA,NA,NA,NA,NA,NA,1309.217294,"Wed Dec  9 12:32:09 2015",1,0.201084137,"bank",1312.690746,"Wed Dec  9 12:32:12 2015",11,"[1310.2518618106842, 1310.4189188480377, 1310.5692219734192, 1310.719622850418, 1310.8866658210754, 1311.0368897914886, 1311.207458972931, 1311.374048948288, 1311.5380008220673, 1311.6883358955383, 1311.8386738300323]","right",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1309.217294,1310.251862,1310.418919,1310.569222,1310.719623,1310.886666,1311.03689,1311.207459,1311.374049,1311.538001,1311.688336,1311.838674,NA,NA,NA,NA,NA,1.034567831,0.167057037,0.150303125,0.150400877,0.167042971,0.15022397,0.170569181,0.166589975,0.163951874,0.150335073,0.150337934,NA,NA,NA,NA,0.238307259
"176",32.29,17.94,0,81,81,58,"",NA,"",NA,"",NA,1312.69138384,"Wed Dec  9 12:32:12 2015",0,0.201075792313,"bank",1316.48211288,"Wed Dec  9 12:32:16 2015",11,"[1313.8627169132233, 1314.1671409606934, 1314.3506269454956, 1314.5109589099884, 1314.6779608726501, 1314.8450019359589, 1314.9998569488525, 1315.1658627986908, 1315.319582939148, 1315.471872806549, 1315.6466839313507]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,32.29,17.94,0,81,81,58,NA,NA,NA,NA,NA,NA,1312.691384,"Wed Dec  9 12:32:12 2015",0,0.201075792,"bank",1316.482113,"Wed Dec  9 12:32:16 2015",11,"[1313.8627169132233, 1314.1671409606934, 1314.3506269454956, 1314.5109589099884, 1314.6779608726501, 1314.8450019359589, 1314.9998569488525, 1315.1658627986908, 1315.319582939148, 1315.471872806549, 1315.6466839313507]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1312.691384,1313.862717,1314.167141,1314.350627,1314.510959,1314.677961,1314.845002,1314.999857,1315.165863,1315.319583,1315.471873,1315.646684,NA,NA,NA,NA,NA,1.171333073,0.304424047,0.183485985,0.160331964,0.167001963,0.167041063,0.154855013,0.16600585,0.15372014,0.152289867,0.174811125,NA,NA,NA,NA,0.268663645
"177",34.99,23.33,0,82,82,38,"",NA,"",NA,"",NA,1316.48275185,"Wed Dec  9 12:32:16 2015",0,0.48500084877,"bank",1320.34031391,"Wed Dec  9 12:32:20 2015",11,"[1317.918387889862, 1318.0854759216309, 1318.2387309074402, 1318.4026927947998, 1318.5529668331146, 1318.7037308216095, 1318.8702178001404, 1319.037249803543, 1319.1876118183136, 1319.337870836258, 1319.4715738296509]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,34.99,23.33,0,82,82,38,NA,NA,NA,NA,NA,NA,1316.482752,"Wed Dec  9 12:32:16 2015",0,0.485000849,"bank",1320.340314,"Wed Dec  9 12:32:20 2015",11,"[1317.918387889862, 1318.0854759216309, 1318.2387309074402, 1318.4026927947998, 1318.5529668331146, 1318.7037308216095, 1318.8702178001404, 1319.037249803543, 1319.1876118183136, 1319.337870836258, 1319.4715738296509]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1316.482752,1317.918388,1318.085476,1318.238731,1318.402693,1318.552967,1318.703731,1318.870218,1319.03725,1319.187612,1319.337871,1319.471574,NA,NA,NA,NA,NA,1.43563604,0.167088032,0.153254986,0.163961887,0.150274038,0.150763988,0.166486979,0.167032003,0.150362015,0.150259018,0.133702993,NA,NA,NA,NA,0.271711089
"178",50.4,28,0,83,83,48,"",NA,"",NA,"",NA,1320.34095192,"Wed Dec  9 12:32:20 2015",1,0.0672950744629,"bank",1324.05545878,"Wed Dec  9 12:32:23 2015",10,"[1321.232178926468, 1321.3932309150696, 1321.5598559379578, 1321.7273659706116, 1321.8774077892303, 1322.0386848449707, 1322.194608926773, 1322.351884841919, 1322.4789748191833, 1323.046873807907]","right",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,50.4,28,0,83,83,48,NA,NA,NA,NA,NA,NA,1320.340952,"Wed Dec  9 12:32:20 2015",1,0.067295074,"bank",1324.055459,"Wed Dec  9 12:32:23 2015",10,"[1321.232178926468, 1321.3932309150696, 1321.5598559379578, 1321.7273659706116, 1321.8774077892303, 1322.0386848449707, 1322.194608926773, 1322.351884841919, 1322.4789748191833, 1323.046873807907]","right",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1320.340952,1321.232179,1321.393231,1321.559856,1321.727366,1321.877408,1322.038685,1322.194609,1322.351885,1322.478975,1323.046874,NA,NA,NA,NA,NA,NA,0.891227006,0.161051989,0.166625023,0.167510033,0.150041819,0.161277056,0.155924082,0.157275915,0.127089977,0.567898989,NA,NA,NA,NA,NA,0.270592189
"179",32.95,24.41,0,84,84,23,"",NA,"",NA,"",NA,1324.05635095,"Wed Dec  9 12:32:23 2015",0,0.184917926788,"bank",1327.64296484,"Wed Dec  9 12:32:27 2015",10,"[1325.191351890564, 1325.3585097789764, 1325.5257909297943, 1325.6857929229736, 1325.836072921753, 1326.009004831314, 1326.176050901413, 1326.3274688720703, 1326.49338388443, 1326.6378059387207]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,32.95,24.41,0,84,84,23,NA,NA,NA,NA,NA,NA,1324.056351,"Wed Dec  9 12:32:23 2015",0,0.184917927,"bank",1327.642965,"Wed Dec  9 12:32:27 2015",10,"[1325.191351890564, 1325.3585097789764, 1325.5257909297943, 1325.6857929229736, 1325.836072921753, 1326.009004831314, 1326.176050901413, 1326.3274688720703, 1326.49338388443, 1326.6378059387207]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1324.056351,1325.191352,1325.35851,1325.525791,1325.685793,1325.836073,1326.009005,1326.176051,1326.327469,1326.493384,1326.637806,NA,NA,NA,NA,NA,NA,1.135000941,0.167157888,0.167281151,0.160001993,0.150279999,0.17293191,0.16704607,0.151417971,0.165915012,0.144422054,NA,NA,NA,NA,NA,0.258145499
"180",8.98,4.49,0,85,85,67,"",NA,"",NA,"",NA,1327.643574,"Wed Dec  9 12:32:27 2015",1,0.251898050308,"bank",1331.15046787,"Wed Dec  9 12:32:31 2015",10,"[1328.7121498584747, 1328.870110988617, 1329.0319969654083, 1329.199189901352, 1329.359736919403, 1329.5106449127197, 1329.6609148979187, 1329.8052299022675, 1329.9509179592133, 1330.1452708244324]","right",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,8.98,4.49,0,85,85,67,NA,NA,NA,NA,NA,NA,1327.643574,"Wed Dec  9 12:32:27 2015",1,0.25189805,"bank",1331.150468,"Wed Dec  9 12:32:31 2015",10,"[1328.7121498584747, 1328.870110988617, 1329.0319969654083, 1329.199189901352, 1329.359736919403, 1329.5106449127197, 1329.6609148979187, 1329.8052299022675, 1329.9509179592133, 1330.1452708244324]","right",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1327.643574,1328.71215,1328.870111,1329.031997,1329.19919,1329.359737,1329.510645,1329.660915,1329.80523,1329.950918,1330.145271,NA,NA,NA,NA,NA,NA,1.068575858,0.15796113,0.161885977,0.167192936,0.160547018,0.150907993,0.150269985,0.144315004,0.145688057,0.194352865,NA,NA,NA,NA,NA,0.250169682
"181",15.05,13.68,0,86,86,19,"",NA,"",NA,"",NA,1331.15107584,"Wed Dec  9 12:32:31 2015",0,0.903182983398,"bank",1335.39059377,"Wed Dec  9 12:32:35 2015",11,"[1331.9826247692108, 1333.034248828888, 1333.2078399658203, 1333.3850798606873, 1333.5441808700562, 1333.7150239944458, 1333.869901895523, 1334.0369038581848, 1334.2068099975586, 1334.3876748085022, 1334.5409967899323]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,15.05,13.68,0,86,86,19,NA,NA,NA,NA,NA,NA,1331.151076,"Wed Dec  9 12:32:31 2015",0,0.903182983,"bank",1335.390594,"Wed Dec  9 12:32:35 2015",11,"[1331.9826247692108, 1333.034248828888, 1333.2078399658203, 1333.3850798606873, 1333.5441808700562, 1333.7150239944458, 1333.869901895523, 1334.0369038581848, 1334.2068099975586, 1334.3876748085022, 1334.5409967899323]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1331.151076,1331.982625,1333.034249,1333.20784,1333.38508,1333.544181,1333.715024,1333.869902,1334.036904,1334.20681,1334.387675,1334.540997,NA,NA,NA,NA,NA,0.831548929,1.05162406,0.173591137,0.177239895,0.159101009,0.170843124,0.154877901,0.167001963,0.169906139,0.180864811,0.153321981,NA,NA,NA,NA,0.308174632
"182",28.42,31.26,0,87,87,0,"",NA,"",NA,"",NA,1335.39190292,"Wed Dec  9 12:32:35 2015",0,0.134937047958,"bank",1338.00290489,"Wed Dec  9 12:32:37 2015",10,"[1336.4781849384308, 1336.642060995102, 1336.8091127872467, 1336.9655759334564, 1337.1374089717865, 1337.3043568134308, 1337.4777309894562, 1337.6555728912354, 1337.8222799301147, 1337.9899327754974]","left",1,"PROA002",59.8544133365,"PSAP_PRO_A","2015_Dec_09_1210","A",NA,28.42,31.26,0,87,87,0,NA,NA,NA,NA,NA,NA,1335.391903,"Wed Dec  9 12:32:35 2015",0,0.134937048,"bank",1338.002905,"Wed Dec  9 12:32:37 2015",10,"[1336.4781849384308, 1336.642060995102, 1336.8091127872467, 1336.9655759334564, 1337.1374089717865, 1337.3043568134308, 1337.4777309894562, 1337.6555728912354, 1337.8222799301147, 1337.9899327754974]","left",1,"PROA002",59.85441334,"PSAP_PRO_A","2015_Dec_09_1210","A",1335.391903,1336.478185,1336.642061,1336.809113,1336.965576,1337.137409,1337.304357,1337.477731,1337.655573,1337.82228,1337.989933,NA,NA,NA,NA,NA,NA,1.086282018,0.163876057,0.167051792,0.156463146,0.171833038,0.166947842,0.173374176,0.177841902,0.166707039,0.167652845,NA,NA,NA,NA,NA,0.259802986
"186",10.16,5.08,0,0,0,69,"",NA,"",NA,"",NA,90.8107488155,"Wed Dec  9 12:27:12 2015",1,4.44327616692,"bank",98.13458395,"Wed Dec  9 12:27:19 2015",11,"[96.18761086463928, 96.29522895812988, 96.38856291770935, 96.47888684272766, 96.58861589431763, 96.69601392745972, 96.8017508983612, 96.90282487869263, 97.01360392570496, 97.13076186180115, 97.25463199615479]","right",1,"PROA003",59.8447630353,"PSAP_PRO_A","2015_Dec_09_1225","A",NA,10.16,5.08,0,0,0,69,NA,NA,NA,NA,NA,NA,90.81074882,"Wed Dec  9 12:27:12 2015",1,4.443276167,"bank",98.13458395,"Wed Dec  9 12:27:19 2015",11,"[96.18761086463928, 96.29522895812988, 96.38856291770935, 96.47888684272766, 96.58861589431763, 96.69601392745972, 96.8017508983612, 96.90282487869263, 97.01360392570496, 97.13076186180115, 97.25463199615479]","right",1,"PROA003",59.84476304,"PSAP_PRO_A","2015_Dec_09_1225","A",90.81074882,96.18761086,96.29522896,96.38856292,96.47888684,96.58861589,96.69601393,96.8017509,96.90282488,97.01360393,97.13076186,97.254632,NA,NA,NA,NA,NA,5.376862049,0.107618093,0.09333396,0.090323925,0.109729052,0.107398033,0.105736971,0.10107398,0.110779047,0.117157936,0.123870134,NA,NA,NA,NA,0.585807562
"187",34.99,52.48,0,1,1,3,"",NA,"",NA,"",NA,98.1356840134,"Wed Dec  9 12:27:19 2015",0,2.87418603897,"bank",103.645561934,"Wed Dec  9 12:27:24 2015",12,"[101.74009084701538, 101.86311101913452, 101.97435092926025, 102.07453203201294, 102.1748948097229, 102.26744890213013, 102.34687399864197, 102.44198393821716, 102.55848693847656, 102.64241290092468, 102.72593188285828, 102.84291982650757]","left",1,"PROA003",59.8447630353,"PSAP_PRO_A","2015_Dec_09_1225","A",NA,34.99,52.48,0,1,1,3,NA,NA,NA,NA,NA,NA,98.13568401,"Wed Dec  9 12:27:19 2015",0,2.874186039,"bank",103.6455619,"Wed Dec  9 12:27:24 2015",12,"[101.74009084701538, 101.86311101913452, 101.97435092926025, 102.07453203201294, 102.1748948097229, 102.26744890213013, 102.34687399864197, 102.44198393821716, 102.55848693847656, 102.64241290092468, 102.72593188285828, 102.84291982650757]","left",1,"PROA003",59.84476304,"PSAP_PRO_A","2015_Dec_09_1225","A",98.13568401,101.7400908,101.863111,101.9743509,102.074532,102.1748948,102.2674489,102.346874,102.4419839,102.5584869,102.6424129,102.7259319,102.8429198,NA,NA,NA,NA,3.604406834,0.123020172,0.11123991,0.100181103,0.100362778,0.092554092,0.079425097,0.09510994,0.116503,0.083925962,0.083518982,0.116987944,NA,NA,NA,0.392269651
"188",41.06,37.33,0,2,2,17,"",NA,"",NA,"",NA,103.646824837,"Wed Dec  9 12:27:24 2015",0,1.55460810661,"bank",107.887912035,"Wed Dec  9 12:27:29 2015",11,"[105.87527585029602, 105.99909996986389, 106.09918785095215, 106.20610404014587, 106.30601096153259, 106.40965485572815, 106.5169038772583, 106.62686681747437, 106.73401594161987, 106.88480496406555, 107.00164484977722]","left",1,"PROA003",59.8447630353,"PSAP_PRO_A","2015_Dec_09_1225","A",NA,41.06,37.33,0,2,2,17,NA,NA,NA,NA,NA,NA,103.6468248,"Wed Dec  9 12:27:24 2015",0,1.554608107,"bank",107.887912,"Wed Dec  9 12:27:29 2015",11,"[105.87527585029602, 105.99909996986389, 106.09918785095215, 106.20610404014587, 106.30601096153259, 106.40965485572815, 106.5169038772583, 106.62686681747437, 106.73401594161987, 106.88480496406555, 107.00164484977722]","left",1,"PROA003",59.84476304,"PSAP_PRO_A","2015_Dec_09_1225","A",103.6468248,105.8752759,105.9991,106.0991879,106.206104,106.306011,106.4096549,106.5169039,106.6268668,106.7340159,106.884805,107.0016449,NA,NA,NA,NA,NA,2.228451013,0.12382412,0.100087881,0.106916189,0.099906921,0.103643894,0.107249022,0.10996294,0.107149124,0.150789022,0.116839886,NA,NA,NA,NA,0.304983638
"189",20.62,13.75,0,3,3,33,"",NA,"",NA,"",NA,107.889182806,"Wed Dec  9 12:27:29 2015",0,2.02266216278,"bank",112.631284952,"Wed Dec  9 12:27:33 2015",11,"[110.59529280662537, 110.73016500473022, 110.82599091529846, 110.93266701698303, 111.04345083236694, 111.14708590507507, 111.26663303375244, 111.37758803367615, 111.51120185852051, 111.62782287597656, 111.73489189147949]","left",1,"PROA003",59.8447630353,"PSAP_PRO_A","2015_Dec_09_1225","A",NA,20.62,13.75,0,3,3,33,NA,NA,NA,NA,NA,NA,107.8891828,"Wed Dec  9 12:27:29 2015",0,2.022662163,"bank",112.631285,"Wed Dec  9 12:27:33 2015",11,"[110.59529280662537, 110.73016500473022, 110.82599091529846, 110.93266701698303, 111.04345083236694, 111.14708590507507, 111.26663303375244, 111.37758803367615, 111.51120185852051, 111.62782287597656, 111.73489189147949]","left",1,"PROA003",59.84476304,"PSAP_PRO_A","2015_Dec_09_1225","A",107.8891828,110.5952928,110.730165,110.8259909,110.932667,111.0434508,111.1470859,111.266633,111.377588,111.5112019,111.6278229,111.7348919,NA,NA,NA,NA,NA,2.706110001,0.134872198,0.095825911,0.106676102,0.110783815,0.103635073,0.119547129,0.110955,0.133613825,0.116621017,0.107069016,NA,NA,NA,NA,0.349609917
"190",86.2,43.1,0,4,4,63,"",NA,"",NA,"",NA,112.632565022,"Wed Dec  9 12:27:33 2015",0,2.32299113274,"steal",117.708750963,"Wed Dec  9 12:27:39 2015",11,"[115.65911293029785, 115.78698396682739, 115.8904390335083, 116.00422096252441, 116.11415386199951, 116.22496390342712, 116.35480093955994, 116.47184181213379, 116.57196187973022, 116.69483494758606, 116.82209300994873]","right",1,"PROA003",59.8447630353,"PSAP_PRO_A","2015_Dec_09_1225","A",NA,86.2,43.1,0,4,4,63,NA,NA,NA,NA,NA,NA,112.632565,"Wed Dec  9 12:27:33 2015",0,2.322991133,"steal",117.708751,"Wed Dec  9 12:27:39 2015",11,"[115.65911293029785, 115.78698396682739, 115.8904390335083, 116.00422096252441, 116.11415386199951, 116.22496390342712, 116.35480093955994, 116.47184181213379, 116.57196187973022, 116.69483494758606, 116.82209300994873]","right",1,"PROA003",59.84476304,"PSAP_PRO_A","2015_Dec_09_1225","A",112.632565,115.6591129,115.786984,115.890439,116.004221,116.1141539,116.2249639,116.3548009,116.4718418,116.5719619,116.6948349,116.822093,NA,NA,NA,NA,NA,3.026547908,0.127871037,0.103455067,0.113781929,0.109932899,0.110810041,0.129837036,0.117040873,0.100120068,0.122873068,0.127258062,NA,NA,NA,NA,0.380866181
"191",29.81,22.08,0,5,5,29,"",NA,"",NA,"",NA,117.709992886,"Wed Dec  9 12:27:39 2015",1,1.55466079712,"bank",121.906246901,"Wed Dec  9 12:27:43 2015",10,"[119.8186719417572, 120.01219391822815, 120.12263703346252, 120.22971081733704, 120.32976198196411, 120.43591594696045, 120.54716992378235, 120.6636528968811, 120.78103685379028, 120.89740991592407]","right",1,"PROA003",59.8447630353,"PSAP_PRO_A","2015_Dec_09_1225","A",NA,29.81,22.08,0,5,5,29,NA,NA,NA,NA,NA,NA,117.7099929,"Wed Dec  9 12:27:39 2015",1,1.554660797,"bank",121.9062469,"Wed Dec  9 12:27:43 2015",10,"[119.8186719417572, 120.01219391822815, 120.12263703346252, 120.22971081733704, 120.32976198196411, 120.43591594696045, 120.54716992378235, 120.6636528968811, 120.78103685379028, 120.89740991592407]","right",1,"PROA003",59.84476304,"PSAP_PRO_A","2015_Dec_09_1225","A",117.7099929,119.8186719,120.0121939,120.122637,120.2297108,120.329762,120.4359159,120.5471699,120.6636529,120.7810369,120.8974099,NA,NA,NA,NA,NA,NA,2.108679056,0.193521976,0.110443115,0.107073784,0.100051165,0.106153965,0.111253977,0.116482973,0.117383957,0.116373062,NA,NA,NA,NA,NA,0.318741703
"192",35.32,17.66,0,6,6,66,"",NA,"",NA,"",NA,121.907135963,"Wed Dec  9 12:27:43 2015",1,1.18689894676,"bank",125.75896883,"Wed Dec  9 12:27:47 2015",11,"[123.69279384613037, 123.80408096313477, 123.92386388778687, 124.02695894241333, 124.14750790596008, 124.25889801979065, 124.37170791625977, 124.50556302070618, 124.62200498580933, 124.74529099464417, 124.8727400302887]","right",1,"PROA003",59.8447630353,"PSAP_PRO_A","2015_Dec_09_1225","A",NA,35.32,17.66,0,6,6,66,NA,NA,NA,NA,NA,NA,121.907136,"Wed Dec  9 12:27:43 2015",1,1.186898947,"bank",125.7589688,"Wed Dec  9 12:27:47 2015",11,"[123.69279384613037, 123.80408096313477, 123.92386388778687, 124.02695894241333, 124.14750790596008, 124.25889801979065, 124.37170791625977, 124.50556302070618, 124.62200498580933, 124.74529099464417, 124.8727400302887]","right",1,"PROA003",59.84476304,"PSAP_PRO_A","2015_Dec_09_1225","A",121.907136,123.6927938,123.804081,123.9238639,124.0269589,124.1475079,124.258898,124.3717079,124.505563,124.622005,124.745291,124.87274,NA,NA,NA,NA,NA,1.785657883,0.111287117,0.119782925,0.103095055,0.120548964,0.111390114,0.112809896,0.133855104,0.116441965,0.123286009,0.127449036,NA,NA,NA,NA,0.26960037
