"","participant","stealTrial","actualChoice","actualChoicebin","valSteal","valBank","valDiff","probSteal","probBank","modelChoice","modelChoicebin","LL","tempr","agg"
"1","PROV016",12,"bank",0,15.0073581187798,80,-64.9926418812202,0.0247310604440556,0.975268939555944,"bank",0,-316.961828278703,0.0565395281765949,1.25061317656498
"2","PROV016",58,"steal",1,72.5355642407688,29,43.5355642407688,0.921396937073095,0.0786030629269048,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"3","PROV016",44,"steal",1,55.0269797688591,22,33.0269797688591,0.866149016813752,0.133850983186248,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"4","PROV016",16,"bank",0,20.0098108250397,11,9.00981082503968,0.624668260725524,0.375331739274476,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"5","PROV016",52,"steal",1,65.031885181379,21,44.031885181379,0.923405416483141,0.0765945835168588,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"6","PROV016",51,"steal",1,63.781272004814,34,29.781272004814,0.84340957661037,0.15659042338963,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"7","PROV016",47,"steal",1,58.7788192985541,26,32.7788192985541,0.864513975631251,0.135486024368749,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"8","PROV016",36,"steal",1,45.0220743563393,18,27.0220743563393,0.821686446682413,0.178313553317587,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"9","PROV016",43,"steal",1,53.7763665922941,24,29.7763665922941,0.843372943583473,0.156627056416527,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"10","PROV016",23,"bank",0,28.7641030609945,54,-25.2358969390055,0.193593757879922,0.806406242120078,"bank",0,-316.961828278703,0.0565395281765949,1.25061317656498
"11","PROV016",50,"steal",1,62.530658828249,28,34.530658828249,0.875702350016242,0.124297649983758,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"12","PROV016",47,"bank",0,58.7788192985541,35,23.7788192985541,0.793219678392928,0.206780321607072,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"13","PROV016",58,"steal",1,72.5355642407688,26,46.5355642407688,0.932836427728768,0.0671635722712322,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
"14","PROV016",34,"steal",1,42.5208480032093,23,19.5208480032093,0.750952645180182,0.249047354819818,"steal",1,-316.961828278703,0.0565395281765949,1.25061317656498
