"","participant","stealTrial","actualChoice","actualChoicebin","valSteal","valBank","valDiff","probSteal","probBank","modelChoice","modelChoicebin","LL","tempr","agg"
"1","PROV023",36,"bank",0,2.27092738341859,24,-21.7290726165814,4.10587420649197e-26,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"2","PROV023",62,"bank",0,3.06525699805521,41,-37.9347430019448,4.7855734634117e-45,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"3","PROV023",58,"bank",0,13.2326760654039,26,-12.7673239345961,1.21235722044061e-15,0.999999999999999,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"4","PROV023",48,"bank",0,4.49505030440113,32,-27.5049496955989,7.33348719868817e-33,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"5","PROV023",36,"bank",0,4.17731845854648,27,-22.8226815414535,2.16628813312164e-27,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"6","PROV023",32,"bank",0,2.74752515220056,21,-18.2524748477994,4.73366830639626e-22,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"7","PROV023",22,"bank",0,4.65391622732845,21,-16.3460837726715,7.98877215344575e-20,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"8","PROV023",23,"bank",0,1,54,-53,1.19904235748829e-62,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"9","PROV023",56,"bank",0,2.74752515220056,37,-34.2524748477994,9.59435520591453e-41,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"10","PROV023",40,"bank",0,9.5787598380755,36,-26.4212401619245,1.3534252108326e-31,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"11","PROV023",54,"bank",0,16.4099945239504,24,-7.59000547604957,1.35648618810094e-09,0.999999998643514,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"12","PROV023",32,"bank",0,12.5972123736947,24,-11.4027876263053,4.76267507089477e-14,0.999999999999952,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"13","PROV023",38,"bank",0,9.10216206929352,28,-18.8978379307065,8.34074270169799e-23,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"14","PROV023",38,"steal",1,1.79432961463662,28,-26.2056703853634,2.41707195376148e-31,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"15","PROV023",47,"bank",0,8.78443022343887,35,-26.2155697765611,2.35355246515786e-31,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"16","PROV023",72,"bank",0,6.71917322538366,29,-22.2808267746163,9.30632215981535e-27,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"17","PROV023",70,"bank",0,14.8213352946772,39,-24.1786647053228,5.64272276993434e-29,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"18","PROV023",23,"bank",0,4.49505030440113,22,-17.5049496955989,3.53630167737581e-21,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
"19","PROV023",50,"bank",0,7.83123468587493,25,-17.1687653141251,8.73617946281008e-21,1,"bank",0,-348.482213290352,2.69016514269553,0.158865922927324
