"","participant","stealTrial","actualChoice","actualChoicebin","valSteal","valBank","valDiff","probSteal","probBank","modelChoice","modelChoicebin","LL","tempr","agg"
"1","PROV007",54,"bank",0,23.4713731009736,40,-16.5286268990264,1.14531478115354e-08,0.999999988546852,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"2","PROV007",10,"steal",1,4.34655057425437,5,-0.65344942574563,0.326757642379406,0.673242357620594,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"3","PROV007",34,"bank",0,14.7782719524649,23,-8.22172804753514,0.000112169196113172,0.999887830803887,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"4","PROV007",65,"steal",1,28.2525787326534,29,-0.747421267346596,0.304312767127971,0.695687232872029,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"5","PROV007",38,"bank",0,16.5168921821666,28,-11.4831078178334,3.04096588476985e-06,0.999996959034115,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"6","PROV007",56,"bank",0,24.3406832158245,28,-3.65931678417553,0.0171549422230074,0.982845057776993,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"7","PROV007",58,"bank",0,25.2099933306753,26,-0.790006669324654,0.29443205608483,0.70556794391517,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"8","PROV007",56,"steal",1,24.3406832158245,37,-12.6593167841755,8.27771154273989e-07,0.999999172228846,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"9","PROV007",21,"bank",0,9.12775620593418,14,-4.87224379406582,0.00454134247957504,0.995458657520425,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"10","PROV007",40,"bank",0,17.3862022970175,16,1.38620229701748,0.822518370693814,0.177481629306186,"steal",1,-332.978560385744,1.10626256657261,0.434655057425437
"11","PROV007",32,"bank",0,13.908961837614,18,-4.09103816238602,0.0107105006625473,0.989289499337453,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"12","PROV007",47,"bank",0,20.4287876989955,21,-0.571212301004461,0.347077399182625,0.652922600817375,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"13","PROV007",23,"bank",0,9.99706632078505,54,-44.0029336792149,7.22880469788871e-22,1,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
"14","PROV007",97,"steal",1,42.1615405702674,43,-0.838459429732616,0.283420755061906,0.716579244938094,"bank",0,-332.978560385744,1.10626256657261,0.434655057425437
