"","participant","stealTrial","actualChoice","actualChoicebin","valSteal","valBank","valDiff","probSteal","probBank","modelChoice","modelChoicebin","LL","tempr","agg"
"1","PROV013",47,"bank",0,18.7838330100142,35,-16.2161669899858,9.15855856494152e-06,0.999990841441435,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"2","PROV013",22,"bank",0,9.34751345368013,21,-11.6524865463199,0.000239666795906859,0.999760333204093,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"3","PROV013",34,"steal",1,4.6293536755131,23,-18.3706463244869,1.96091750474331e-06,0.999998039082495,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"4","PROV013",32,"bank",0,2.08880610265393,29,-26.9111938973461,4.35526229137765e-09,0.999999995644738,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"5","PROV013",11,"bank",0,1.72587073510262,10,-8.27412926489738,0.00268016527642488,0.997319834723575,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"6","PROV013",32,"bank",0,27.4942818312456,24,3.49428183124563,0.924124920227309,0.0758750797726907,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"7","PROV013",40,"steal",1,22.050251317976,16,6.05025131797598,0.986981280114901,0.0130187198850985,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"8","PROV013",38,"steal",1,2.81467683775655,28,-25.1853231622434,1.49699958730157e-08,0.999999985030004,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"9","PROV013",39,"bank",0,7.53283661592358,26,-18.4671633840764,1.83009100142361e-06,0.999998169908999,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"10","PROV013",56,"steal",1,9.71044882123144,28,-18.2895511787686,2.07804315898222e-06,0.999997921956841,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"11","PROV013",40,"bank",0,28.2201525663483,22,6.22015256634825,0.988454052718461,0.0115459472815395,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"12","PROV013",32,"bank",0,32.575376976964,18,14.575376976964,0.999970379522943,2.9620477057124e-05,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"13","PROV013",30,"steal",1,3.90348294041048,20,-16.0965170595895,9.97701377868008e-06,0.999990022986221,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"14","PROV013",9,"bank",0,8.2587073510262,6,2.2587073510262,0.834221548785801,0.165778451214199,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"15","PROV013",15,"steal",1,2.08880610265393,10,-7.91119389734607,0.00347197276763674,0.996528027232363,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"16","PROV013",32,"bank",0,31.8495062418614,18,13.8495062418614,0.999950214527178,4.97854728215286e-05,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"17","PROV013",16,"bank",0,6.80696588082096,11,-4.19303411917904,0.0474423069933509,0.952557693006649,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"18","PROV013",36,"steal",1,6.80696588082096,18,-11.193034119179,0.000332899953731989,0.999667100046268,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"19","PROV013",65,"steal",1,20.5985098477707,36,-15.4014901522293,1.64034167254052e-05,0.999983596583275,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"20","PROV013",68,"steal",1,20.5985098477707,27,-6.40149015222926,0.0101554845194554,0.989844515480545,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"21","PROV013",43,"steal",1,35.1159245498231,19,16.1159245498231,0.999990160546969,9.83945303068001e-06,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"22","PROV013",97,"steal",1,2.81467683775655,43,-40.1853231622434,3.27266319052454e-13,0.999999999999673,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"23","PROV013",24,"bank",0,27.1313464636943,18,9.13134646369432,0.998546656197236,0.00145334380276352,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"24","PROV013",62,"steal",1,5.71815977816703,41,-35.281840221833,1.09233221552826e-11,0.999999999989077,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"25","PROV013",8,"bank",0,12.6139317616419,4,8.61393176164192,0.997896995179481,0.00210300482051895,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"26","PROV013",12,"bank",0,1,80,-79,2.85526237875038e-25,1,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"27","PROV013",41,"bank",0,2.45174147020524,37,-34.5482585297948,1.84616192261844e-11,0.999999999981538,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"28","PROV013",24,"bank",0,5.35522441061572,23,-17.6447755893843,3.29593082938305e-06,0.999996704069171,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"29","PROV013",53,"bank",0,20.2355744802194,39,-18.7644255197806,1.47950709441516e-06,0.999998520492906,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"30","PROV013",86,"steal",1,35.1159245498231,38,-2.88407545017686,0.112722765031621,0.887277234968379,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"31","PROV013",56,"steal",1,4.99228904306441,37,-32.0077109569356,1.13654725444596e-10,0.999999999886345,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"32","PROV013",47,"bank",0,18.4208976424629,21,-2.57910235753712,0.136454810710004,0.863545189289996,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"33","PROV013",54,"bank",0,17.6950269073603,40,-22.3049730926397,1.17520034582833e-07,0.999999882479965,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"34","PROV013",14,"bank",0,3.54054757285917,9,-5.45945242714083,0.0197314311055049,0.980268568894495,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"35","PROV013",4,"bank",0,3.17761220530786,3,0.17761220530786,0.531722636678706,0.468277363321294,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"36","PROV013",47,"bank",0,17.6950269073603,26,-8.30497309263974,0.00262182784357342,0.997378172156427,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"37","PROV013",86,"steal",1,7.16990124837227,43,-35.8300987516277,7.37933764964738e-12,0.999999999992621,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"38","PROV013",10,"bank",0,8.2587073510262,5,3.2587073510262,0.911430869209511,0.0885691307904891,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"39","PROV013",36,"bank",0,8.2587073510262,27,-18.7412926489738,1.50419502246137e-06,0.999998495804978,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"40","PROV013",54,"bank",0,36.2047306524771,24,12.2047306524771,0.999838539530661,0.000161460469339181,"steal",1,-307.622061578055,0.715385614993381,0.36293536755131
"41","PROV013",56,"bank",0,8.98457808612882,28,-19.0154219138712,1.23633334764694e-06,0.999998763666652,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
"42","PROV013",44,"bank",0,14.7915439669498,22,-7.20845603305022,0.00572696715062673,0.994273032849373,"bank",0,-307.622061578055,0.715385614993381,0.36293536755131
