"","participant","stealTrial","actualChoice","actualChoicebin","valSteal","valBank","valDiff","probSteal","probBank","modelChoice","modelChoicebin","LL","tempr","agg"
"1","PROV028",14,"steal",1,16.9827806375048,9,7.98278063750478,0.649734038554469,0.350265961445531,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"2","PROV028",32,"steal",1,38.8177843142966,18,20.8177843142966,0.833592443912947,0.166407556087053,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"3","PROV028",29,"steal",1,35.1786170348313,26,9.17861703483133,0.670495848559386,0.329504151440614,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"4","PROV028",43,"steal",1,52.1613976723361,19,33.1613976723361,0.928687798903478,0.0713122010965219,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"5","PROV028",56,"steal",1,67.9311225500191,37,30.9311225500191,0.916374836353336,0.0836251636466638,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"6","PROV028",36,"steal",1,43.6700073535837,22,21.6700073535837,0.842542306575074,0.157457693424926,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"7","PROV028",20,"steal",1,24.2611151964354,18,6.2611151964354,0.618836520394551,0.381163479605449,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"8","PROV028",50,"steal",1,60.6527879910885,29,31.6527879910885,0.920556931659035,0.0794430683409649,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"9","PROV028",62,"steal",1,75.2094571089497,41,34.2094571089497,0.933876833408366,0.0661231665916344,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"10","PROV028",24,"steal",1,29.1133382357225,18,11.1133382357225,0.702697578604108,0.297302421395892,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"11","PROV028",86,"steal",1,104.322795344672,38,66.3227953446722,0.994138146748025,0.00586185325197497,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"12","PROV028",9,"bank",0,10.9175018383959,6,4.91750183839593,0.594021803698839,0.405978196301161,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
"13","PROV028",58,"steal",1,70.3572340696627,29,41.3572340696627,0.960874378082019,0.0391256219179806,"steal",1,-320.878632513661,0.077400392169231,1.21305575982177
