"","participant","stealTrial","actualChoice","actualChoicebin","valSteal","valBank","valDiff","probSteal","probBank","modelChoice","modelChoicebin","LL","tempr","agg"
"1","PROV018",58,"steal",1,71.9840957881773,29,42.9840957881773,0.99999985333202,1.46667979539217e-07,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"2","PROV018",32,"steal",1,39.7153631934771,21,18.7153631934771,0.998942819659012,0.0010571803409879,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"3","PROV018",54,"steal",1,67.0196753889926,24,43.0196753889926,0.999999855229918,1.44770082255441e-07,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"4","PROV018",47,"steal",1,58.3319396904195,21,37.3319396904195,0.999998838760969,1.16123903071141e-06,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"5","PROV018",58,"steal",1,71.9840957881773,29,42.9840957881773,0.99999985333202,1.46667979539217e-07,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"6","PROV018",97,"bank",0,120.387194680228,43,77.3871946802275,0.999999999999502,4.97601959636995e-13,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"7","PROV018",9,"bank",0,11.1699458981654,8,3.16994589816544,0.761408148651999,0.238591851348001,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"8","PROV018",62,"steal",1,76.9485161873619,41,35.9485161873619,0.999998073097816,1.92690218392411e-06,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"9","PROV018",10,"steal",1,12.4110509979616,5,7.4110509979616,0.937786324973839,0.0622136750261608,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"10","PROV018",52,"steal",1,64.5374651894003,21,43.5374651894003,0.999999880226712,1.1977328762125e-07,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"11","PROV018",52,"steal",1,64.5374651894003,23,41.5374651894003,0.999999750929448,2.49070552293951e-07,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"12","PROV018",32,"steal",1,39.7153631934771,18,21.7153631934771,0.999647213868296,0.000352786131704197,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"13","PROV018",23,"bank",0,28.5454172953117,54,-25.4545827046883,8.97759518134026e-05,0.999910224048187,"bank",0,-345.368465926215,0.366067821414341,1.24110509979616
"14","PROV018",56,"steal",1,69.501885588585,31,38.501885588585,0.9999992433024,7.56697600468037e-07,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
"15","PROV018",50,"steal",1,62.055254989808,28,34.055254989808,0.999996146531304,3.85346869591352e-06,"steal",1,-345.368465926215,0.366067821414341,1.24110509979616
